date,count
2020-05-14 17,33.0
2020-05-14 18,36.15
2020-05-14 19,34.29
2020-05-14 20,24.25
2020-05-14 21,13.71
2020-05-14 22,7.8
2020-05-14 23,4.49
2020-05-15 00,2.27
2020-05-15 01,2.14
2020-05-15 02,1.24
2020-05-15 03,0.58
2020-05-15 04,0.63
2020-05-15 05,1.5
2020-05-15 06,4.42
2020-05-15 07,13.36
2020-05-15 08,19.23
2020-05-15 09,16.64
2020-05-15 10,17.64
2020-05-15 11,20.58
2020-05-15 12,25.42
2020-05-15 13,30.51
2020-05-15 14,33.32
2020-05-15 15,35.19
2020-05-15 16,37.25
2020-05-15 17,42.43
2020-05-15 18,43.8
2020-05-15 19,41.88
2020-05-15 20,33.54
2020-05-15 21,20.31
2020-05-15 22,11.92
2020-05-15 23,8.14
2020-05-16 00,5.98
2020-05-16 01,4.01
2020-05-16 02,1.96
2020-05-16 03,0.99
2020-05-16 04,1.07
2020-05-16 05,1.18
2020-05-16 06,1.89
2020-05-16 07,5.26
2020-05-16 08,10.36
2020-05-16 09,15.32
2020-05-16 10,24.54
2020-05-16 11,35.38
2020-05-16 12,49.71
2020-05-16 13,54.6
2020-05-16 14,56.39
2020-05-16 15,57.63
2020-05-16 16,60.29
2020-05-16 17,59.63
2020-05-16 18,54.8
2020-05-16 19,47.2
2020-05-16 20,33.63
2020-05-16 21,21.85
2020-05-16 22,12.76
2020-05-16 23,9.38
2020-05-17 00,6.85
2020-05-17 01,5.62
2020-05-17 02,2.62
2020-05-17 03,1.71
2020-05-17 04,0.82
2020-05-17 05,1.13
2020-05-17 06,1.96
2020-05-17 07,5.71
2020-05-17 08,9.85
2020-05-17 09,17.3
2020-05-17 10,25.85
2020-05-17 11,42.57
2020-05-17 12,49.44
2020-05-17 13,61.08
2020-05-17 14,59.61
2020-05-17 15,59.74
2020-05-17 16,62.93
2020-05-17 17,65.3
2020-05-17 18,62.65
2020-05-17 19,47.8
2020-05-17 20,34.71
2020-05-17 21,21.57
2020-05-17 22,10.36
2020-05-17 23,7.52
2020-05-18 00,4.83
2020-05-18 01,2.52
2020-05-18 02,1.17
2020-05-18 03,0.77
2020-05-18 04,0.54
2020-05-18 05,1.18
2020-05-18 06,4.58
2020-05-18 07,16.68
2020-05-18 08,21.21
2020-05-18 09,19.94
2020-05-18 10,19.57
2020-05-18 11,21.87
2020-05-18 12,29.29
2020-05-18 13,34.18
2020-05-18 14,31.62
2020-05-18 15,34.95
2020-05-18 16,43.01
2020-05-18 17,48.71
2020-05-18 18,49.99
2020-05-18 19,43.14
2020-05-18 20,34.18
2020-05-18 21,22.92
2020-05-18 22,11.8
2020-05-18 23,7.42
2020-05-19 00,4.08
2020-05-19 01,2.94
2020-05-19 02,1.43
2020-05-19 03,0.79
2020-05-19 04,0.74
2020-05-19 05,0.95
2020-05-19 06,5.77
2020-05-19 07,18.11
2020-05-19 08,22.71
2020-05-19 09,19.07
2020-05-19 10,19.87
2020-05-19 11,22.44
2020-05-19 12,30.15
2020-05-19 13,36.29
2020-05-19 14,35.65
2020-05-19 15,38.85
2020-05-19 16,46.08
2020-05-19 17,52.77
2020-05-19 18,54.14
2020-05-19 19,50.93
2020-05-19 20,44.29
2020-05-19 21,32.61
2020-05-19 22,15.73
2020-05-19 23,9.1
2020-05-20 00,6.37
2020-05-20 01,3.58
2020-05-20 02,1.25
2020-05-20 03,0.82
2020-05-20 04,0.7
2020-05-20 05,1.44
2020-05-20 06,6.5
2020-05-20 07,19.32
2020-05-20 08,23.92
2020-05-20 09,22.3
2020-05-20 10,22.93
2020-05-20 11,26.77
2020-05-20 12,33.57
2020-05-20 13,40.81
2020-05-20 14,39.06
2020-05-20 15,41.56
2020-05-20 16,50.14
2020-05-20 17,56.79
2020-05-20 18,59.75
2020-05-20 19,52.63
2020-05-20 20,50.86
2020-05-20 21,40.46
2020-05-20 22,22.81
2020-05-20 23,13.64
2020-05-21 00,8.01
2020-05-21 01,4.74
2020-05-21 02,2.42
2020-05-21 03,1.35
2020-05-21 04,0.98
2020-05-21 05,1.65
2020-05-21 06,6.14
2020-05-21 07,19.12
2020-05-21 08,23.61
2020-05-21 09,21.81
2020-05-21 10,21.54
2020-05-21 11,23.88
2020-05-21 12,29.01
2020-05-21 13,35.64
2020-05-21 14,32.61
2020-05-21 15,37.87
2020-05-21 16,44.8
2020-05-21 17,50.4
2020-05-21 18,52.81
2020-05-21 19,46.6
2020-05-21 20,45.94
2020-05-21 21,32.57
2020-05-21 22,18.76
2020-05-21 23,12.23
2020-05-22 00,7.57
2020-05-22 01,5.23
2020-05-22 02,2.14
2020-05-22 03,1.51
2020-05-22 04,0.86
2020-05-22 05,2.01
2020-05-22 06,5.19
2020-05-22 07,16.3
2020-05-22 08,21.23
2020-05-22 09,19.19
2020-05-22 10,21.1
2020-05-22 11,25.23
2020-05-22 12,32.89
2020-05-22 13,38.05
2020-05-22 14,39.31
2020-05-22 15,45.04
2020-05-22 16,48.12
2020-05-22 17,53.67
2020-05-22 18,51.99
2020-05-22 19,46.8
2020-05-22 20,37.52
2020-05-22 21,26.63
2020-05-22 22,17.4
2020-05-22 23,11.49
2020-05-23 00,7.98
2020-05-23 01,5.0
2020-05-23 02,3.07
2020-05-23 03,1.68
2020-05-23 04,1.13
2020-05-23 05,1.39
2020-05-23 06,2.77
2020-05-23 07,7.6
2020-05-23 08,14.63
2020-05-23 09,19.44
2020-05-23 10,27.87
2020-05-23 11,36.67
2020-05-23 12,44.57
2020-05-23 13,48.7
2020-05-23 14,42.31
2020-05-23 15,55.35
2020-05-23 16,53.68
2020-05-23 17,54.73
2020-05-23 18,51.29
2020-05-23 19,43.23
2020-05-23 20,33.81
2020-05-23 21,21.39
2020-05-23 22,11.37
2020-05-23 23,7.73
2020-05-24 00,6.02
2020-05-24 01,3.67
2020-05-24 02,3.08
2020-05-24 03,1.71
2020-05-24 04,0.95
2020-05-24 05,1.1
2020-05-24 06,2.08
2020-05-24 07,4.67
2020-05-24 08,8.81
2020-05-24 09,16.45
2020-05-24 10,24.36
2020-05-24 11,38.98
2020-05-24 12,52.7
2020-05-24 13,62.74
2020-05-24 14,64.62
2020-05-24 15,60.23
2020-05-24 16,60.08
2020-05-24 17,66.44
2020-05-24 18,60.79
2020-05-24 19,54.87
2020-05-24 20,44.56
2020-05-24 21,34.26
2020-05-24 22,23.17
2020-05-24 23,13.21
2020-05-25 00,8.1
2020-05-25 01,5.57
2020-05-25 02,2.88
2020-05-25 03,1.6
2020-05-25 04,1.08
2020-05-25 05,1.56
2020-05-25 06,2.8
2020-05-25 07,8.52
2020-05-25 08,14.1
2020-05-25 09,22.24
2020-05-25 10,35.69
2020-05-25 11,51.21
2020-05-25 12,65.49
2020-05-25 13,67.07
2020-05-25 14,57.39
2020-05-25 15,53.48
2020-05-25 16,59.89
2020-05-25 17,67.4
2020-05-25 18,67.63
2020-05-25 19,60.92
2020-05-25 20,53.86
2020-05-25 21,42.05
2020-05-25 22,25.06
2020-05-25 23,14.8
2020-05-26 00,7.92
2020-05-26 01,3.31
2020-05-26 02,2.42
2020-05-26 03,1.48
2020-05-26 04,0.93
2020-05-26 05,1.52
2020-05-26 06,6.45
2020-05-26 07,19.23
2020-05-26 08,25.31
2020-05-26 09,24.43
2020-05-26 10,24.02
2020-05-26 11,26.11
2020-05-26 12,34.65
2020-05-26 13,38.0
2020-05-26 14,38.1
2020-05-26 15,41.73
2020-05-26 16,48.69
2020-05-26 17,53.12
2020-05-26 18,53.42
2020-05-26 19,47.39
2020-05-26 20,41.82
2020-05-26 21,32.98
2020-05-26 22,21.62
2020-05-26 23,11.93
2020-05-27 00,6.37
2020-05-27 01,3.13
2020-05-27 02,2.25
2020-05-27 03,1.27
2020-05-27 04,0.88
2020-05-27 05,1.76
2020-05-27 06,6.75
2020-05-27 07,20.39
2020-05-27 08,26.0
2020-05-27 09,24.07
2020-05-27 10,22.96
2020-05-27 11,26.45
2020-05-27 12,34.14
2020-05-27 13,33.43
2020-05-27 14,38.48
2020-05-27 15,42.06
2020-05-27 16,46.31
2020-05-27 17,52.08
2020-05-27 18,55.31
2020-05-27 19,50.31
2020-05-27 20,43.07
2020-05-27 21,34.64
2020-05-27 22,19.19
2020-05-27 23,11.14
2020-05-28 00,5.74
2020-05-28 01,2.45
2020-05-28 02,2.23
2020-05-28 03,0.99
2020-05-28 04,0.54
2020-05-28 05,1.63
2020-05-28 06,6.61
2020-05-28 07,20.81
2020-05-28 08,25.24
2020-05-28 09,23.64
2020-05-28 10,22.96
2020-05-28 11,25.33
2020-05-28 12,34.45
2020-05-28 13,37.05
2020-05-28 14,38.12
2020-05-28 15,42.05
2020-05-28 16,51.44
2020-05-28 17,54.52
2020-05-28 18,53.48
2020-05-28 19,53.35
2020-05-28 20,46.79
2020-05-28 21,36.2
2020-05-28 22,20.61
2020-05-28 23,10.57
2020-05-29 00,5.86
2020-05-29 01,3.24
2020-05-29 02,1.88
2020-05-29 03,1.01
2020-05-29 04,0.99
2020-05-29 05,2.1
2020-05-29 06,6.69
2020-05-29 07,19.15
2020-05-29 08,24.99
2020-05-29 09,24.92
2020-05-29 10,24.98
2020-05-29 11,30.04
2020-05-29 12,35.0
2020-05-29 13,40.35
2020-05-29 14,44.3
2020-05-29 15,45.75
2020-05-29 16,51.68
2020-05-29 17,58.38
2020-05-29 18,62.21
2020-05-29 19,55.73
2020-05-29 20,50.52
2020-05-29 21,40.32
2020-05-29 22,23.67
2020-05-29 23,14.83
2020-05-30 00,10.56
2020-05-30 01,7.18
2020-05-30 02,3.24
2020-05-30 03,2.12
2020-05-30 04,1.4
2020-05-30 05,1.45
2020-05-30 06,3.06
2020-05-30 07,8.1
2020-05-30 08,15.48
2020-05-30 09,23.2
2020-05-30 10,35.5
2020-05-30 11,46.87
2020-05-30 12,60.43
2020-05-30 13,69.58
2020-05-30 14,61.85
2020-05-30 15,54.61
2020-05-30 16,58.87
2020-05-30 17,65.05
2020-05-30 18,67.74
2020-05-30 19,69.62
2020-05-30 20,60.29
2020-05-30 21,49.08
2020-05-30 22,29.23
2020-05-30 23,18.62
2020-05-31 00,4.93
2020-05-31 01,9.14
2020-05-31 02,3.99
2020-05-31 03,2.49
2020-05-31 04,1.54
2020-05-31 05,2.0
2020-05-31 06,2.6
2020-05-31 07,6.89
2020-05-31 08,12.83
2020-05-31 09,20.13
2020-05-31 10,33.26
2020-05-31 11,47.95
2020-05-31 12,63.19
2020-05-31 13,67.51
2020-05-31 14,64.89
2020-05-31 15,59.51
2020-05-31 16,61.4
2020-05-31 17,67.44
2020-05-31 18,64.8
2020-05-31 19,60.19
2020-05-31 20,49.6
2020-05-31 21,32.69
2020-05-31 22,18.3
2020-05-31 23,10.36
2020-06-01 00,5.96
2020-06-01 01,2.8
2020-06-01 02,1.61
2020-06-01 03,0.5
2020-06-01 04,0.75
2020-06-01 05,1.55
2020-06-01 06,6.55
2020-06-01 07,19.98
2020-06-01 08,26.37
2020-06-01 09,24.85
2020-06-01 10,23.5
2020-06-01 11,24.98
2020-06-01 12,30.99
2020-06-01 13,35.37
2020-06-01 14,36.44
2020-06-01 15,40.18
2020-06-01 16,45.54
2020-06-01 17,53.18
2020-06-01 18,55.18
2020-06-01 19,50.9
2020-06-01 20,41.5
2020-06-01 21,32.86
2020-06-01 22,21.57
2020-06-01 23,10.93
2020-06-02 00,6.11
2020-06-02 01,3.7
2020-06-02 02,1.67
2020-06-02 03,1.3
2020-06-02 04,0.81
2020-06-02 05,2.05
2020-06-02 06,7.52
2020-06-02 07,22.13
2020-06-02 08,29.51
2020-06-02 09,26.39
2020-06-02 10,24.95
2020-06-02 11,25.9
2020-06-02 12,33.87
2020-06-02 13,37.19
2020-06-02 14,38.89
2020-06-02 15,44.36
2020-06-02 16,52.5
2020-06-02 17,58.32
2020-06-02 18,59.8
2020-06-02 19,56.49
2020-06-02 20,48.65
2020-06-02 21,44.61
2020-06-02 22,28.62
2020-06-02 23,14.86
2020-06-03 00,7.5
2020-06-03 01,5.71
2020-06-03 02,3.15
2020-06-03 03,1.56
2020-06-03 04,1.05
2020-06-03 05,1.8
2020-06-03 06,7.67
2020-06-03 07,23.42
2020-06-03 08,29.1
2020-06-03 09,25.85
2020-06-03 10,23.0
2020-06-03 11,22.0
2020-06-03 12,32.64
2020-06-03 13,36.21
2020-06-03 14,29.65
2020-06-03 15,31.29
2020-06-03 16,38.52
2020-06-03 17,44.94
2020-06-03 18,44.17
2020-06-03 19,35.9
2020-06-03 20,28.9
2020-06-03 21,19.46
2020-06-03 22,11.49
2020-06-03 23,8.36
2020-06-04 00,4.17
2020-06-04 01,1.67
2020-06-04 02,1.32
2020-06-04 03,0.57
2020-06-04 04,0.82
2020-06-04 05,1.43
2020-06-04 06,6.79
2020-06-04 07,19.36
2020-06-04 08,27.57
2020-06-04 09,26.19
2020-06-04 10,21.57
2020-06-04 11,20.88
2020-06-04 12,25.25
2020-06-04 13,30.86
2020-06-04 14,30.44
2020-06-04 15,34.01
2020-06-04 16,39.52
2020-06-04 17,44.14
2020-06-04 18,44.96
2020-06-04 19,35.32
2020-06-04 20,27.65
2020-06-04 21,21.54
2020-06-04 22,13.85
2020-06-04 23,8.8
2020-06-05 00,3.38
2020-06-05 01,4.4
2020-06-05 02,2.31
2020-06-05 03,1.51
2020-06-05 04,0.9
2020-06-05 05,1.51
2020-06-05 06,6.74
2020-06-05 07,20.5
2020-06-05 08,26.06
2020-06-05 09,22.5
2020-06-05 10,20.0
2020-06-05 11,21.08
2020-06-05 12,26.2
2020-06-05 13,28.81
2020-06-05 14,28.88
2020-06-05 15,32.95
2020-06-05 16,36.2
2020-06-05 17,37.48
2020-06-05 18,42.61
2020-06-05 19,40.89
2020-06-05 20,32.14
2020-06-05 21,25.33
2020-06-05 22,17.57
2020-06-05 23,12.43
2020-06-06 00,8.19
2020-06-06 01,5.69
2020-06-06 02,3.63
2020-06-06 03,1.8
2020-06-06 04,1.61
2020-06-06 05,1.93
2020-06-06 06,3.02
2020-06-06 07,6.92
2020-06-06 08,12.71
2020-06-06 09,19.85
2020-06-06 10,29.87
2020-06-06 11,34.99
2020-06-06 12,44.25
2020-06-06 13,38.83
2020-06-06 14,33.33
2020-06-06 15,42.19
2020-06-06 16,48.33
2020-06-06 17,48.14
2020-06-06 18,24.26
2020-06-06 19,15.18
2020-06-06 20,14.99
2020-06-06 21,13.55
2020-06-06 22,10.68
2020-06-06 23,8.12
2020-06-07 00,5.77
2020-06-07 01,3.77
2020-06-07 02,2.63
2020-06-07 03,1.4
2020-06-07 04,0.87
2020-06-07 05,1.3
2020-06-07 06,2.02
2020-06-07 07,5.46
2020-06-07 08,8.75
2020-06-07 09,15.76
2020-06-07 10,26.69
2020-06-07 11,40.25
2020-06-07 12,51.49
2020-06-07 13,60.86
2020-06-07 14,61.45
2020-06-07 15,53.64
2020-06-07 16,51.43
2020-06-07 17,46.83
2020-06-07 18,36.82
2020-06-07 19,30.01
2020-06-07 20,25.31
2020-06-07 21,18.11
2020-06-07 22,11.54
2020-06-07 23,7.17
2020-06-08 00,4.85
2020-06-08 01,2.64
2020-06-08 02,1.76
2020-06-08 03,0.95
2020-06-08 04,1.04
2020-06-08 05,1.6
2020-06-08 06,6.38
2020-06-08 07,20.32
2020-06-08 08,27.94
2020-06-08 09,25.17
2020-06-08 10,22.76
2020-06-08 11,20.82
2020-06-08 12,27.82
2020-06-08 13,30.49
2020-06-08 14,29.57
2020-06-08 15,32.85
2020-06-08 16,38.44
2020-06-08 17,43.95
2020-06-08 18,44.55
2020-06-08 19,40.06
2020-06-08 20,32.39
2020-06-08 21,24.89
2020-06-08 22,14.95
2020-06-08 23,7.74
2020-06-09 00,5.31
2020-06-09 01,1.5
2020-06-09 02,1.89
2020-06-09 03,0.7
2020-06-09 04,0.64
2020-06-09 05,1.74
2020-06-09 06,7.2
2020-06-09 07,22.73
2020-06-09 08,29.95
2020-06-09 09,26.5
2020-06-09 10,22.67
2020-06-09 11,24.55
2020-06-09 12,30.42
2020-06-09 13,35.77
2020-06-09 14,34.8
2020-06-09 15,39.85
2020-06-09 16,46.25
2020-06-09 17,51.01
2020-06-09 18,52.58
2020-06-09 19,47.14
2020-06-09 20,38.24
2020-06-09 21,30.07
2020-06-09 22,20.14
2020-06-09 23,11.63
2020-06-10 00,3.58
2020-06-10 01,4.44
2020-06-10 02,2.01
2020-06-10 03,1.36
2020-06-10 04,1.05
2020-06-10 05,1.95
2020-06-10 06,7.32
2020-06-10 07,21.83
2020-06-10 08,26.86
2020-06-10 09,24.43
2020-06-10 10,19.25
2020-06-10 11,16.74
2020-06-10 12,21.01
2020-06-10 13,21.33
2020-06-10 14,15.5
2020-06-10 15,15.82
2020-06-10 16,21.38
2020-06-10 17,26.46
2020-06-10 18,31.23
2020-06-10 19,23.25
2020-06-10 20,16.63
2020-06-10 21,12.24
2020-06-10 22,7.85
2020-06-10 23,5.56
2020-06-11 00,4.35
2020-06-11 01,2.23
2020-06-11 02,1.05
2020-06-11 03,0.92
2020-06-11 04,0.75
2020-06-11 05,1.7
2020-06-11 06,6.55
2020-06-11 07,21.37
2020-06-11 08,27.33
2020-06-11 09,25.21
2020-06-11 10,18.26
2020-06-11 11,13.14
2020-06-11 12,18.36
2020-06-11 13,21.71
2020-06-11 14,22.11
2020-06-11 15,28.17
2020-06-11 16,34.39
2020-06-11 17,40.83
2020-06-11 18,44.61
2020-06-11 19,38.36
2020-06-11 20,28.63
2020-06-11 21,23.31
2020-06-11 22,14.31
2020-06-11 23,10.4
2020-06-12 00,5.67
2020-06-12 01,3.35
2020-06-12 02,1.94
2020-06-12 03,1.39
2020-06-12 04,1.51
2020-06-12 05,2.05
2020-06-12 06,6.73
2020-06-12 07,20.87
2020-06-12 08,27.74
2020-06-12 09,24.85
2020-06-12 10,21.75
2020-06-12 11,24.56
2020-06-12 12,27.83
2020-06-12 13,31.6
2020-06-12 14,25.77
2020-06-12 15,27.19
2020-06-12 16,28.88
2020-06-12 17,36.6
2020-06-12 18,40.25
2020-06-12 19,35.2
2020-06-12 20,27.48
2020-06-12 21,22.61
2020-06-12 22,16.01
2020-06-12 23,12.58
2020-06-13 00,7.96
2020-06-13 01,6.62
2020-06-13 02,3.49
2020-06-13 03,3.0
2020-06-13 04,1.75
2020-06-13 05,1.85
2020-06-13 06,3.98
2020-06-13 07,7.6
2020-06-13 08,13.9
2020-06-13 09,23.51
2020-06-13 10,34.58
2020-06-13 11,45.24
2020-06-13 12,59.32
2020-06-13 13,66.82
2020-06-13 14,65.2
2020-06-13 15,62.39
2020-06-13 16,61.39
2020-06-13 17,63.9
2020-06-13 18,67.68
2020-06-13 19,62.96
2020-06-13 20,47.4
2020-06-13 21,37.23
2020-06-13 22,24.95
2020-06-13 23,19.99
2020-06-14 00,13.12
2020-06-14 01,9.75
2020-06-14 02,4.58
2020-06-14 03,4.17
2020-06-14 04,1.95
2020-06-14 05,2.17
2020-06-14 06,2.6
2020-06-14 07,5.43
2020-06-14 08,10.92
2020-06-14 09,18.56
2020-06-14 10,29.1
2020-06-14 11,42.04
2020-06-14 12,52.86
2020-06-14 13,63.31
2020-06-14 14,63.81
2020-06-14 15,59.83
2020-06-14 16,60.58
2020-06-14 17,61.8
2020-06-14 18,60.77
2020-06-14 19,54.93
2020-06-14 20,46.01
2020-06-14 21,32.9
2020-06-14 22,23.58
2020-06-14 23,14.45
2020-06-15 00,8.05
2020-06-15 01,2.27
2020-06-15 02,1.5
2020-06-15 03,1.77
2020-06-15 04,1.18
2020-06-15 05,2.86
2020-06-15 06,7.82
2020-06-15 07,23.39
2020-06-15 08,31.02
2020-06-15 09,31.5
2020-06-15 10,26.73
2020-06-15 11,26.33
2020-06-15 12,35.24
2020-06-15 13,41.12
2020-06-15 14,41.36
2020-06-15 15,42.27
2020-06-15 16,46.19
2020-06-15 17,53.23
2020-06-15 18,54.01
2020-06-15 19,43.45
2020-06-15 20,34.89
2020-06-15 21,30.44
2020-06-15 22,20.82
2020-06-15 23,11.75
2020-06-16 00,7.56
2020-06-16 01,4.57
2020-06-16 02,1.99
2020-06-16 03,1.42
2020-06-16 04,1.12
2020-06-16 05,2.38
2020-06-16 06,8.37
2020-06-16 07,25.24
2020-06-16 08,33.13
2020-06-16 09,30.35
2020-06-16 10,26.54
2020-06-16 11,27.46
2020-06-16 12,31.79
2020-06-16 13,30.92
2020-06-16 14,31.8
2020-06-16 15,38.39
2020-06-16 16,45.61
2020-06-16 17,50.4
2020-06-16 18,52.83
2020-06-16 19,48.21
2020-06-16 20,40.5
2020-06-16 21,34.7
2020-06-16 22,21.85
2020-06-16 23,13.27
2020-06-17 00,7.15
2020-06-17 01,4.52
2020-06-17 02,2.48
2020-06-17 03,1.37
2020-06-17 04,1.31
2020-06-17 05,2.27
2020-06-17 06,8.12
2020-06-17 07,24.82
2020-06-17 08,31.63
2020-06-17 09,28.2
2020-06-17 10,26.04
2020-06-17 11,24.87
2020-06-17 12,28.58
2020-06-17 13,21.4
2020-06-17 14,16.98
2020-06-17 15,27.64
2020-06-17 16,36.56
2020-06-17 17,43.89
2020-06-17 18,49.2
2020-06-17 19,40.62
2020-06-17 20,24.13
2020-06-17 21,15.42
2020-06-17 22,11.4
2020-06-17 23,7.07
2020-06-18 00,2.37
2020-06-18 01,1.57
2020-06-18 02,0.98
2020-06-18 03,0.61
2020-06-18 04,0.46
2020-06-18 05,0.75
2020-06-18 06,3.23
2020-06-18 07,12.65
2020-06-18 08,21.44
2020-06-18 09,21.01
2020-06-18 10,17.11
2020-06-18 11,14.51
2020-06-18 12,14.43
2020-06-18 13,15.44
2020-06-18 14,16.51
2020-06-18 15,25.13
2020-06-18 16,35.9
2020-06-18 17,43.42
2020-06-18 18,49.13
2020-06-18 19,44.52
2020-06-18 20,37.23
2020-06-18 21,30.33
2020-06-18 22,20.95
2020-06-18 23,14.31
2020-06-19 00,5.18
2020-06-19 01,5.68
2020-06-19 02,3.26
2020-06-19 03,1.52
2020-06-19 04,0.92
2020-06-19 05,1.92
2020-06-19 06,6.8
2020-06-19 07,20.65
2020-06-19 08,27.87
2020-06-19 09,26.54
2020-06-19 10,24.08
2020-06-19 11,24.5
2020-06-19 12,31.04
2020-06-19 13,34.73
2020-06-19 14,35.46
2020-06-19 15,39.82
2020-06-19 16,45.73
2020-06-19 17,50.62
2020-06-19 18,52.29
2020-06-19 19,46.38
2020-06-19 20,37.75
2020-06-19 21,27.05
2020-06-19 22,20.92
2020-06-19 23,15.49
2020-06-20 00,11.79
2020-06-20 01,7.68
2020-06-20 02,4.63
2020-06-20 03,3.18
2020-06-20 04,1.19
2020-06-20 05,3.0
2020-06-20 06,3.87
2020-06-20 07,8.58
2020-06-20 08,15.06
2020-06-20 09,23.98
2020-06-20 10,34.61
2020-06-20 11,41.86
2020-06-20 12,55.02
2020-06-20 13,61.29
2020-06-20 14,65.2
2020-06-20 15,59.75
2020-06-20 16,58.8
2020-06-20 17,63.49
2020-06-20 18,63.31
2020-06-20 19,63.81
2020-06-20 20,56.82
2020-06-20 21,45.92
2020-06-20 22,35.13
2020-06-20 23,24.62
2020-06-21 00,17.5
2020-06-21 01,11.6
2020-06-21 02,8.11
2020-06-21 03,4.24
2020-06-21 04,2.93
2020-06-21 05,2.14
2020-06-21 06,2.23
2020-06-21 07,3.69
2020-06-21 08,7.69
2020-06-21 09,11.26
2020-06-21 10,20.49
2020-06-21 11,32.26
2020-06-21 12,40.99
2020-06-21 13,53.1
2020-06-21 14,56.39
2020-06-21 15,58.55
2020-06-21 16,57.99
2020-06-21 17,60.21
2020-06-21 18,56.29
2020-06-21 19,44.36
2020-06-21 20,35.51
2020-06-21 21,28.31
2020-06-21 22,19.27
2020-06-21 23,11.93
2020-06-22 00,6.48
2020-06-22 01,3.75
2020-06-22 02,2.19
2020-06-22 03,2.0
2020-06-22 04,1.26
2020-06-22 05,2.15
2020-06-22 06,7.25
2020-06-22 07,24.17
2020-06-22 08,32.56
2020-06-22 09,30.94
2020-06-22 10,28.51
2020-06-22 11,27.87
2020-06-22 12,33.81
2020-06-22 13,38.56
2020-06-22 14,38.76
2020-06-22 15,44.07
2020-06-22 16,49.67
2020-06-22 17,54.99
2020-06-22 18,56.64
2020-06-22 19,52.07
2020-06-22 20,45.73
2020-06-22 21,35.69
2020-06-22 22,25.19
2020-06-22 23,13.52
2020-06-23 00,7.56
2020-06-23 01,1.96
2020-06-23 02,0.57
2020-06-23 03,1.55
2020-06-23 04,1.43
2020-06-23 05,3.12
2020-06-23 06,8.17
2020-06-23 07,26.06
2020-06-23 08,34.71
2020-06-23 09,34.55
2020-06-23 10,27.8
2020-06-23 11,27.86
2020-06-23 12,34.56
2020-06-23 13,41.55
2020-06-23 14,40.9
2020-06-23 15,44.45
2020-06-23 16,51.94
2020-06-23 17,60.07
2020-06-23 18,63.81
2020-06-23 19,55.57
2020-06-23 20,48.37
2020-06-23 21,43.45
2020-06-23 22,32.99
2020-06-23 23,19.74
2020-06-24 00,8.52
2020-06-24 01,6.63
2020-06-24 02,2.4
2020-06-24 03,2.19
2020-06-24 04,1.5
2020-06-24 05,2.19
2020-06-24 06,8.62
2020-06-24 07,27.76
2020-06-24 08,36.71
2020-06-24 09,33.12
2020-06-24 10,29.21
2020-06-24 11,28.82
2020-06-24 12,36.54
2020-06-24 13,40.95
2020-06-24 14,40.44
2020-06-24 15,45.3
2020-06-24 16,50.44
2020-06-24 17,62.62
2020-06-24 18,66.7
2020-06-24 19,59.52
2020-06-24 20,53.29
2020-06-24 21,48.92
2020-06-24 22,41.0
2020-06-24 23,23.55
